merchant_id,shopper_id,amoun,created_at,completed_at
13,305,222.64,13/03/2018 17:30:00,15/03/2018 01:53:51
4,157,388.39,13/03/2018 18:00:00,15/03/2018 21:50:55
9,18,265.6,13/03/2018 19:00:00,16/03/2018 07:08:07
6,87,79.32,13/03/2018 19:30:00,15/03/2018 12:09:06
13,172,169.17,13/03/2018 20:00:00,14/03/2018 20:36:29
9,240,248.43,13/03/2018 20:30:00,15/03/2018 12:40:16
9,90,106.89,13/03/2018 21:00:00,15/03/2018 09:25:01
8,158,38.88,13/03/2018 22:00:00,15/03/2018 22:53:24
2,329,255.4,13/03/2018 22:30:00,15/03/2018 08:13:38
9,321,280.33,13/03/2018 23:30:00,15/03/2018 00:35:06
11,166,353.72,14/03/2018 00:00:00,15/03/2018 16:54:02
1,173,185.18,14/03/2018 01:02:00,15/03/2018 06:36:25
1,97,67.83,14/03/2018 02:04:00,15/03/2018 17:00:41
6,26,195.17,14/03/2018 04:08:00,16/03/2018 08:29:03
3,120,334.12,14/03/2018 05:10:00,16/03/2018 08:18:18
14,185,444.88,14/03/2018 06:12:00,15/03/2018 06:30:36
5,177,292.15,14/03/2018 07:14:00,16/03/2018 11:55:29
11,237,399.37,14/03/2018 09:18:00,16/03/2018 11:09:13
1,351,42.51,14/03/2018 11:22:00,15/03/2018 13:19:40
14,53,411.24,14/03/2018 12:24:00,15/03/2018 17:29:57
4,345,321.7,14/03/2018 14:28:00,15/03/2018 18:32:44
1,375,422.66,14/03/2018 17:34:00,16/03/2018 23:47:02
1,151,304.15,14/03/2018 18:36:00,16/03/2018 18:27:20
7,5,434.44,14/03/2018 20:40:00,17/03/2018 07:17:38
4,328,109.89,14/03/2018 21:42:00,17/03/2018 04:18:01
8,17,239.2,14/03/2018 22:44:00,16/03/2018 16:22:46
5,78,435.44,15/03/2018 00:37:00,16/03/2018 07:39:41
8,275,248.45,15/03/2018 01:14:00,16/03/2018 05:59:44
12,55,411.7,15/03/2018 01:51:00,16/03/2018 14:47:32
9,303,374.69,15/03/2018 03:42:00,16/03/2018 10:52:40
5,292,40.05,15/03/2018 04:19:00,17/03/2018 01:16:51
11,310,175.81,15/03/2018 04:56:00,17/03/2018 11:01:42
12,365,189.51,15/03/2018 05:33:00,16/03/2018 06:20:10
8,112,344.23,15/03/2018 06:10:00,16/03/2018 13:19:22
1,198,55.01,15/03/2018 08:38:00,17/03/2018 17:58:08
13,380,367.1,15/03/2018 09:15:00,16/03/2018 17:19:46
12,338,176.92,15/03/2018 09:52:00,16/03/2018 15:57:34
4,395,90.7,15/03/2018 10:29:00,16/03/2018 11:25:53
14,130,121.74,15/03/2018 11:06:00,17/03/2018 05:21:28
1,307,356.63,15/03/2018 12:20:00,18/03/2018 00:53:45
1,288,308.75,15/03/2018 12:57:00,17/03/2018 06:37:54
9,231,188.24,15/03/2018 13:34:00,17/03/2018 01:28:06
14,25,222.09,15/03/2018 14:48:00,17/03/2018 20:43:31
10,232,280.29,15/03/2018 15:25:00,17/03/2018 09:40:19
8,177,121.1,15/03/2018 16:39:00,17/03/2018 19:15:26
9,50,171.11,15/03/2018 17:53:00,17/03/2018 02:27:18
3,156,41.33,15/03/2018 18:30:00,18/03/2018 00:00:58
6,214,193.88,15/03/2018 19:07:00,18/03/2018 10:39:32
14,46,168.06,15/03/2018 19:44:00,17/03/2018 09:04:33
14,220,81.23,15/03/2018 20:58:00,16/03/2018 22:07:08
5,204,321.8,15/03/2018 22:12:00,18/03/2018 12:02:21
14,291,118.73,15/03/2018 22:49:00,18/03/2018 04:22:22
5,100,128.57,15/03/2018 23:26:00,17/03/2018 05:25:34
4,398,68.27,16/03/2018 00:49:00,18/03/2018 17:43:29
11,250,397.76,16/03/2018 01:38:00,17/03/2018 15:03:45
3,158,424.66,16/03/2018 04:05:00,18/03/2018 02:07:12
9,130,177.19,16/03/2018 04:54:00,18/03/2018 00:25:05
6,312,45.27,16/03/2018 05:43:00,17/03/2018 08:22:23
8,130,380.78,16/03/2018 17:58:00,
7,366,62.32,16/03/2018 19:36:00,
9,270,436.37,17/03/2018 01:16:00,
5,299,388.77,17/03/2018 01:54:00,
1,210,447.42,17/03/2018 05:04:00,
9,124,105.39,17/03/2018 08:14:00,
4,212,312.54,17/03/2018 09:30:00,
10,63,356.42,17/03/2018 13:56:00,
2,68,359.53,17/03/2018 15:50:00,
3,269,352.19,17/03/2018 18:22:00,
11,185,262.2,17/03/2018 21:32:00,
1,16,413.66,18/03/2018 01:04:00,
13,295,222.34,18/03/2018 03:44:00,
9,319,173.9,18/03/2018 06:56:00,
5,272,182.23,18/03/2018 16:32:00,
1,118,103.09,18/03/2018 18:40:00,
3,157,325.43,18/03/2018 19:44:00,
8,99,171.61,18/03/2018 20:48:00,
6,126,289.23,18/03/2018 23:28:00,
1,174,207.92,19/03/2018 03:12:00,
14,141,181.16,19/03/2018 04:48:00,
8,279,422.84,19/03/2018 08:00:00,
8,204,212.69,16/03/2018 08:10:00,18/03/2018 23:51:38
1,360,139.61,16/03/2018 08:59:00,18/03/2018 08:36:39
14,211,361.49,16/03/2018 09:48:00,18/03/2018 17:41:35
14,65,303.61,16/03/2018 10:37:00,19/03/2018 00:38:55
11,318,333.81,16/03/2018 11:26:00,18/03/2018 19:31:02
13,307,433.84,16/03/2018 12:15:00,19/03/2018 00:22:17
14,41,210.72,16/03/2018 13:53:00,19/03/2018 06:03:18
7,274,329.08,16/03/2018 14:42:00,18/03/2018 01:27:06
10,394,290.98,16/03/2018 15:31:00,19/03/2018 02:39:07
12,106,230.75,16/03/2018 16:20:00,18/03/2018 16:09:50
12,11,417.45,16/03/2018 17:09:00,18/03/2018 00:56:50
6,41,69.78,16/03/2018 20:25:00,19/03/2018 11:12:52
1,330,212.14,16/03/2018 21:14:00,18/03/2018 13:58:42
6,177,439.59,16/03/2018 22:03:00,19/03/2018 12:08:43
5,352,120.49,16/03/2018 22:52:00,18/03/2018 11:17:37
13,121,282.14,16/03/2018 23:41:00,18/03/2018 21:42:29
8,321,46.14,17/03/2018 02:32:00,19/03/2018 06:23:22
12,236,172.03,17/03/2018 03:10:00,19/03/2018 19:02:13
13,242,205.48,17/03/2018 03:48:00,19/03/2018 03:00:08
11,238,73.82,17/03/2018 04:26:00,19/03/2018 16:08:19
5,306,73.98,17/03/2018 05:42:00,18/03/2018 16:04:10
10,52,365.27,17/03/2018 06:20:00,18/03/2018 23:15:08
6,167,145.27,17/03/2018 07:36:00,19/03/2018 21:17:47
10,176,233.35,17/03/2018 08:52:00,18/03/2018 12:01:11
6,282,311.49,17/03/2018 10:08:00,19/03/2018 01:59:38
10,342,288.63,17/03/2018 10:46:00,19/03/2018 20:30:34
13,224,433.34,17/03/2018 11:24:00,19/03/2018 20:09:17
13,396,397.53,17/03/2018 12:40:00,19/03/2018 14:52:38
11,100,194.19,17/03/2018 13:18:00,18/03/2018 14:48:13
6,276,193.14,17/03/2018 14:34:00,19/03/2018 23:57:49
14,126,107.74,17/03/2018 15:12:00,20/03/2018 02:13:58
7,60,246.41,17/03/2018 16:28:00,19/03/2018 02:37:34
6,55,120.05,17/03/2018 17:44:00,20/03/2018 04:18:56
7,287,361.96,17/03/2018 19:00:00,19/03/2018 22:48:17
14,15,50.47,17/03/2018 19:38:00,18/03/2018 19:49:45
12,13,191.56,17/03/2018 20:16:00,20/03/2018 13:25:06
5,54,313.36,17/03/2018 20:54:00,20/03/2018 08:52:06
10,39,329.45,17/03/2018 22:10:00,18/03/2018 22:22:03
9,147,261.06,17/03/2018 23:26:00,19/03/2018 04:17:33
3,365,307.71,18/03/2018 00:32:00,19/03/2018 22:57:50
14,87,243.96,18/03/2018 01:36:00,19/03/2018 14:21:53
13,204,257.4,18/03/2018 02:08:00,20/03/2018 01:18:05
4,280,343.99,18/03/2018 02:40:00,19/03/2018 19:26:07
8,119,232.24,18/03/2018 04:16:00,20/03/2018 12:58:17
11,278,345.87,18/03/2018 04:48:00,20/03/2018 15:32:20
10,326,31.55,18/03/2018 05:20:00,20/03/2018 21:45:13
8,340,416.25,18/03/2018 05:52:00,19/03/2018 12:33:38
9,384,305.49,18/03/2018 06:24:00,19/03/2018 20:58:45
9,156,417.15,18/03/2018 08:00:00,19/03/2018 13:59:49
10,281,426.73,18/03/2018 08:32:00,19/03/2018 14:52:57
2,125,316.24,18/03/2018 09:04:00,20/03/2018 13:33:24
4,66,262.21,18/03/2018 09:36:00,20/03/2018 08:46:44
10,68,349.97,18/03/2018 10:08:00,20/03/2018 01:29:16
7,13,113.66,18/03/2018 10:40:00,19/03/2018 12:21:05
2,92,93.05,18/03/2018 11:44:00,20/03/2018 02:36:06
9,8,279.03,18/03/2018 12:16:00,19/03/2018 16:08:36
5,385,39.62,18/03/2018 12:48:00,21/03/2018 04:15:37
1,138,254.12,18/03/2018 13:20:00,21/03/2018 02:23:30
12,58,351.12,18/03/2018 13:52:00,21/03/2018 02:52:51
14,164,397.09,18/03/2018 14:56:00,19/03/2018 23:40:53
2,184,400.66,18/03/2018 15:28:00,20/03/2018 14:55:57
8,68,145.72,18/03/2018 16:00:00,20/03/2018 04:00:10
11,213,207.62,18/03/2018 17:04:00,20/03/2018 02:18:15
1,73,36.66,18/03/2018 17:36:00,20/03/2018 14:49:23
10,147,189.77,18/03/2018 19:12:00,21/03/2018 11:17:49
7,3,358.58,18/03/2018 20:16:00,21/03/2018 11:43:27
9,217,85.78,18/03/2018 21:20:00,20/03/2018 15:57:16
7,368,413.64,18/03/2018 21:52:00,21/03/2018 01:55:27
11,354,71.84,18/03/2018 22:24:00,21/03/2018 10:32:13
8,150,387.92,18/03/2018 22:56:00,20/03/2018 22:24:13
2,219,352.69,19/03/2018 01:04:00,20/03/2018 12:22:28
8,337,251.87,19/03/2018 01:36:00,21/03/2018 05:24:59
12,135,94.86,19/03/2018 02:08:00,21/03/2018 08:36:53
12,399,414,19/03/2018 02:40:00,21/03/2018 16:26:53
2,69,175.16,19/03/2018 03:44:00,21/03/2018 08:56:31
9,365,93.81,19/03/2018 05:20:00,20/03/2018 17:38:39
4,231,398.6,19/03/2018 05:52:00,21/03/2018 09:48:11
4,56,271.94,19/03/2018 06:24:00,22/03/2018 00:14:39
8,275,366.86,19/03/2018 06:56:00,20/03/2018 16:04:53
14,320,152.23,19/03/2018 07:28:00,21/03/2018 04:23:35
11,128,231.75,19/03/2018 09:04:00,20/03/2018 22:34:03
2,36,400.71,19/03/2018 20:16:00,
1,212,292.97,19/03/2018 21:52:00,
11,153,155.84,20/03/2018 02:24:00,
5,211,293.05,20/03/2018 03:00:00,
12,157,293.06,20/03/2018 03:36:00,
4,197,385.16,20/03/2018 09:36:00,
1,255,45.19,20/03/2018 13:48:00,
6,290,322.73,20/03/2018 15:00:00,
1,398,90.43,20/03/2018 17:24:00,
6,99,258.52,20/03/2018 21:00:00,
6,116,363.43,21/03/2018 11:30:00,
1,309,416.21,21/03/2018 12:00:00,
8,311,98.43,21/03/2018 18:30:00,
10,196,166.34,21/03/2018 19:30:00,
6,329,326.1,21/03/2018 21:00:00,
13,395,284.87,19/03/2018 10:40:00,20/03/2018 15:11:16
11,64,331.68,19/03/2018 11:12:00,21/03/2018 11:25:41
4,384,215.76,19/03/2018 11:44:00,20/03/2018 12:34:52
3,52,232.3,19/03/2018 12:16:00,20/03/2018 13:04:00
8,42,404.19,19/03/2018 12:48:00,20/03/2018 19:43:36
7,203,280.99,19/03/2018 13:20:00,21/03/2018 09:58:42
14,313,361.58,19/03/2018 14:24:00,21/03/2018 07:45:39
5,158,328.46,19/03/2018 14:56:00,20/03/2018 16:53:42
13,365,264.84,19/03/2018 15:28:00,21/03/2018 19:00:07
3,324,281.9,19/03/2018 16:00:00,22/03/2018 00:34:39
10,199,314.25,19/03/2018 16:32:00,22/03/2018 07:00:22
6,229,106.44,19/03/2018 17:36:00,21/03/2018 21:39:09
9,3,361.84,19/03/2018 18:08:00,21/03/2018 07:25:41
3,274,232.3,19/03/2018 18:40:00,21/03/2018 15:07:41
10,188,182.37,19/03/2018 19:12:00,22/03/2018 01:26:20
3,150,316.51,19/03/2018 19:44:00,21/03/2018 23:43:33
3,108,52.17,19/03/2018 21:20:00,22/03/2018 10:25:47
12,320,250.37,19/03/2018 22:24:00,21/03/2018 17:55:14
5,334,440.68,19/03/2018 22:56:00,22/03/2018 11:43:34
7,228,195.55,19/03/2018 23:28:00,21/03/2018 00:28:29
13,140,411.27,20/03/2018 00:00:00,21/03/2018 15:37:42
10,160,49.42,20/03/2018 00:36:00,21/03/2018 15:29:28
8,143,278.49,20/03/2018 01:48:00,22/03/2018 09:44:44
10,14,287.99,20/03/2018 04:12:00,22/03/2018 20:49:20
13,319,410.11,20/03/2018 04:48:00,21/03/2018 17:09:21
11,305,148.3,20/03/2018 05:24:00,21/03/2018 06:15:08
14,63,143.18,20/03/2018 06:00:00,22/03/2018 13:05:22
3,204,102.02,20/03/2018 07:12:00,22/03/2018 15:08:28
7,310,318.42,20/03/2018 07:48:00,22/03/2018 08:50:31
3,339,164.25,20/03/2018 08:24:00,22/03/2018 01:08:35
12,105,294.98,20/03/2018 09:00:00,22/03/2018 07:01:11
14,331,287.86,20/03/2018 10:12:00,22/03/2018 02:26:24
6,377,211.25,20/03/2018 11:24:00,22/03/2018 10:31:08
14,117,188.3,20/03/2018 12:00:00,22/03/2018 19:19:54
8,58,242.95,20/03/2018 12:36:00,22/03/2018 07:53:49
13,236,194.37,20/03/2018 13:12:00,22/03/2018 09:35:41
10,400,330,20/03/2018 14:24:00,21/03/2018 22:57:55
6,2,280.54,20/03/2018 15:36:00,23/03/2018 09:05:33
9,9,356.24,20/03/2018 16:48:00,22/03/2018 06:22:47
9,27,161.2,20/03/2018 18:00:00,22/03/2018 04:51:51
8,11,362.7,20/03/2018 18:36:00,22/03/2018 10:05:10
1,308,63.34,20/03/2018 19:12:00,23/03/2018 12:06:49
2,84,167.52,20/03/2018 19:48:00,23/03/2018 04:19:13
2,352,32.09,20/03/2018 21:36:00,22/03/2018 22:07:21
4,331,56.23,20/03/2018 22:12:00,22/03/2018 18:37:53
3,154,134.52,20/03/2018 22:48:00,22/03/2018 04:05:40
14,153,297.17,20/03/2018 23:24:00,22/03/2018 02:43:21
9,45,104.82,21/03/2018 00:00:00,22/03/2018 01:58:22
14,314,84.52,21/03/2018 01:00:00,22/03/2018 12:54:06
5,77,404.13,21/03/2018 01:30:00,23/03/2018 04:02:48
13,164,50.93,21/03/2018 02:00:00,22/03/2018 18:33:58
5,181,110.56,21/03/2018 02:30:00,22/03/2018 23:22:41
9,73,76.26,21/03/2018 03:00:00,23/03/2018 03:31:03
5,120,336.07,21/03/2018 03:30:00,22/03/2018 10:02:45
3,274,104.39,21/03/2018 04:30:00,22/03/2018 11:19:47
12,343,238.54,21/03/2018 05:00:00,23/03/2018 05:29:34
9,366,398.67,21/03/2018 05:30:00,23/03/2018 11:58:30
4,194,288.3,21/03/2018 06:00:00,24/03/2018 00:16:15
14,264,172.69,21/03/2018 06:30:00,23/03/2018 13:28:28
14,67,163.19,21/03/2018 07:30:00,23/03/2018 12:29:53
4,330,268.24,21/03/2018 08:00:00,22/03/2018 16:15:32
6,221,98.02,21/03/2018 08:30:00,22/03/2018 10:37:37
6,135,115.62,21/03/2018 09:00:00,23/03/2018 13:30:18
10,168,432.05,21/03/2018 09:30:00,24/03/2018 01:39:38
10,122,74.42,21/03/2018 10:30:00,24/03/2018 04:18:52
8,204,28.74,21/03/2018 11:00:00,22/03/2018 15:25:12
13,244,217.2,21/03/2018 12:30:00,22/03/2018 16:30:45
6,134,142.18,21/03/2018 13:00:00,23/03/2018 09:44:30
5,310,372.23,21/03/2018 13:30:00,23/03/2018 10:02:09
7,31,47.97,21/03/2018 14:00:00,22/03/2018 15:19:19
8,100,47,21/03/2018 15:00:00,23/03/2018 08:10:48
9,120,182.19,21/03/2018 15:30:00,22/03/2018 17:34:06
11,391,29.67,21/03/2018 16:00:00,24/03/2018 06:20:23
8,353,26.72,21/03/2018 16:30:00,23/03/2018 09:14:38
2,313,427.26,21/03/2018 17:00:00,23/03/2018 13:04:16
6,275,232.18,21/03/2018 18:00:00,23/03/2018 14:24:06
1,77,125.76,21/03/2018 19:00:00,23/03/2018 15:44:22
11,2,182.52,21/03/2018 20:00:00,23/03/2018 05:09:33
5,294,57.25,21/03/2018 20:30:00,23/03/2018 01:33:29
13,85,190.32,21/03/2018 21:30:00,23/03/2018 03:12:24
5,245,101.17,21/03/2018 22:30:00,24/03/2018 08:37:27
2,5,201.02,21/03/2018 23:00:00,23/03/2018 03:49:47
1,237,252.06,21/03/2018 23:30:00,23/03/2018 06:35:54
8,57,172.64,22/03/2018 00:00:00,23/03/2018 09:08:12
4,21,396.55,22/03/2018 00:41:00,24/03/2018 16:55:57
11,397,269.23,22/03/2018 01:22:00,24/03/2018 18:33:25
8,254,361.78,22/03/2018 02:44:00,24/03/2018 06:28:52
13,316,296.59,22/03/2018 06:50:00,
12,234,419.86,22/03/2018 10:15:00,
9,277,362.25,22/03/2018 11:37:00,
13,142,440.48,22/03/2018 13:40:00,
2,71,296.09,22/03/2018 15:43:00,
2,381,183.34,22/03/2018 16:24:00,
4,101,94.81,22/03/2018 18:27:00,
2,306,46.23,22/03/2018 20:30:00,
11,339,364.87,22/03/2018 23:55:00,
13,157,191,23/03/2018 04:00:00,
11,101,253.04,23/03/2018 08:48:00,
7,350,443.16,23/03/2018 12:00:00,
11,32,80.38,23/03/2018 12:48:00,
10,84,110.12,23/03/2018 14:24:00,
13,118,433.7,23/03/2018 16:48:00,
1,317,141.51,23/03/2018 18:24:00,
11,369,384.59,24/03/2018 00:00:00,
4,60,89.63,24/03/2018 12:00:00,
7,108,61.13,24/03/2018 14:24:00,
14,111,250.96,24/03/2018 15:36:00,
11,18,126.13,24/03/2018 17:24:00,
1,369,338.28,24/03/2018 23:24:00,
13,90,250.16,25/03/2018 03:25:00,
3,197,309.25,25/03/2018 09:34:00,
14,88,58.94,25/03/2018 12:18:00,
5,7,347.6,25/03/2018 12:59:00,
4,170,414.3,22/03/2018 04:47:00,23/03/2018 17:38:25
6,260,136.42,22/03/2018 05:28:00,24/03/2018 20:42:46
3,56,297.17,22/03/2018 06:09:00,23/03/2018 11:54:47
10,101,169.11,22/03/2018 07:31:00,23/03/2018 19:35:26
4,73,91.65,22/03/2018 08:12:00,23/03/2018 17:08:36
9,53,114.85,22/03/2018 08:53:00,24/03/2018 07:55:09
6,154,281.46,22/03/2018 10:56:00,24/03/2018 13:06:10
1,397,360.01,22/03/2018 12:18:00,23/03/2018 17:18:28
12,81,241.34,22/03/2018 12:59:00,24/03/2018 01:07:04
10,86,227.9,22/03/2018 14:21:00,24/03/2018 20:53:36
1,248,183.37,22/03/2018 15:02:00,23/03/2018 19:50:55
10,213,396.79,22/03/2018 17:46:00,25/03/2018 05:27:11
9,43,330.57,22/03/2018 19:08:00,24/03/2018 09:39:00
3,226,99.16,22/03/2018 19:49:00,24/03/2018 03:59:18
11,103,444.24,22/03/2018 21:11:00,24/03/2018 01:36:13
10,20,434.62,22/03/2018 21:52:00,25/03/2018 10:19:03
1,393,279.4,22/03/2018 23:14:00,25/03/2018 00:08:39
12,70,82.44,23/03/2018 00:48:00,25/03/2018 06:36:31
8,318,147.61,23/03/2018 01:36:00,25/03/2018 03:13:10
14,20,176.32,23/03/2018 02:24:00,25/03/2018 18:09:02
2,383,282.34,23/03/2018 03:12:00,24/03/2018 07:23:34
5,284,394.57,23/03/2018 04:48:00,25/03/2018 05:25:56
14,73,427.7,23/03/2018 06:24:00,25/03/2018 10:50:43
2,336,200.09,23/03/2018 07:12:00,25/03/2018 15:14:07
12,385,273.33,23/03/2018 08:00:00,25/03/2018 14:30:32
6,279,108.09,23/03/2018 09:36:00,25/03/2018 20:33:50
8,268,427.54,23/03/2018 10:24:00,25/03/2018 07:09:31
10,9,412.84,23/03/2018 13:36:00,25/03/2018 16:23:25
4,259,195.14,23/03/2018 15:12:00,25/03/2018 06:20:48
7,365,354.08,23/03/2018 16:00:00,24/03/2018 21:01:53
12,370,55.11,23/03/2018 17:36:00,25/03/2018 21:11:13
2,376,67.9,23/03/2018 19:12:00,26/03/2018 12:18:27
1,31,213.1,23/03/2018 20:48:00,25/03/2018 19:14:46
7,154,415.84,23/03/2018 21:36:00,25/03/2018 16:21:37
1,188,155.19,23/03/2018 22:24:00,26/03/2018 13:50:57
12,130,269.32,23/03/2018 23:12:00,25/03/2018 08:25:30
13,224,88.61,24/03/2018 00:36:00,26/03/2018 01:58:09
6,323,397.27,24/03/2018 01:12:00,26/03/2018 10:29:40
6,302,291.33,24/03/2018 02:24:00,25/03/2018 08:08:42
5,217,254.46,24/03/2018 03:00:00,25/03/2018 10:00:44
13,40,264.07,24/03/2018 03:36:00,25/03/2018 17:52:22
2,194,381.43,24/03/2018 04:12:00,26/03/2018 11:04:59
13,18,360,24/03/2018 04:48:00,25/03/2018 12:32:00
8,383,236.65,24/03/2018 06:00:00,25/03/2018 19:09:38
5,193,185.51,24/03/2018 06:36:00,26/03/2018 08:45:05
7,353,72.41,24/03/2018 07:12:00,27/03/2018 00:31:01
8,167,221.39,24/03/2018 07:48:00,26/03/2018 21:50:13
2,192,304.62,24/03/2018 08:24:00,26/03/2018 02:01:57
3,370,437.6,24/03/2018 09:36:00,25/03/2018 18:49:48
14,215,148,24/03/2018 10:12:00,25/03/2018 15:30:37
7,244,445.94,24/03/2018 10:48:00,26/03/2018 12:44:48
10,150,240.36,24/03/2018 11:24:00,26/03/2018 15:53:18
12,40,174.68,24/03/2018 12:36:00,26/03/2018 18:33:47
6,139,413.63,24/03/2018 13:12:00,25/03/2018 16:09:26
12,315,325.85,24/03/2018 15:00:00,26/03/2018 20:33:51
1,67,326.69,24/03/2018 16:12:00,26/03/2018 11:53:34
4,271,388.76,24/03/2018 16:48:00,25/03/2018 21:32:14
5,288,65.67,24/03/2018 18:00:00,26/03/2018 04:06:02
13,218,332.01,24/03/2018 18:36:00,25/03/2018 21:43:08
8,54,345.14,24/03/2018 19:48:00,25/03/2018 21:27:38
11,291,353.59,24/03/2018 20:24:00,27/03/2018 06:44:33
4,167,377.65,24/03/2018 21:00:00,26/03/2018 13:39:07
6,110,89.86,24/03/2018 21:36:00,25/03/2018 21:47:15
13,15,223.72,24/03/2018 22:12:00,26/03/2018 14:45:54
4,297,258.31,25/03/2018 00:00:00,26/03/2018 07:43:07
13,54,273.15,25/03/2018 00:41:00,27/03/2018 04:26:24
1,349,108.4,25/03/2018 01:22:00,27/03/2018 06:26:12
1,77,98.07,25/03/2018 02:03:00,26/03/2018 08:15:31
5,21,139.9,25/03/2018 02:44:00,27/03/2018 07:58:30
7,236,172.04,25/03/2018 04:06:00,27/03/2018 20:09:27
2,382,365.86,25/03/2018 05:28:00,27/03/2018 18:20:51
2,373,213.17,25/03/2018 06:09:00,27/03/2018 17:46:02
11,140,409.42,25/03/2018 06:50:00,27/03/2018 13:42:38
2,348,368.46,25/03/2018 07:31:00,27/03/2018 10:36:28
4,284,216.46,25/03/2018 08:12:00,27/03/2018 02:31:20
2,327,319.37,25/03/2018 10:15:00,27/03/2018 15:45:16
6,54,334.75,25/03/2018 10:56:00,28/03/2018 02:35:16
10,197,188.51,25/03/2018 11:37:00,26/03/2018 23:31:39
6,90,187.37,25/03/2018 17:46:00,
10,370,213.85,25/03/2018 18:27:00,
6,207,350.46,26/03/2018 07:28:00,
7,202,218.69,26/03/2018 08:00:00,
3,36,135.39,26/03/2018 11:12:00,
8,256,429.89,26/03/2018 16:00:00,
12,45,284.51,26/03/2018 16:32:00,
6,287,31.25,26/03/2018 20:48:00,
1,83,216.47,27/03/2018 12:16:00,
1,185,148.07,27/03/2018 19:44:00,
5,316,180.24,27/03/2018 21:52:00,
14,2,199.98,28/03/2018 01:26:00,
14,2,373.33,25/03/2018 15:02:00,27/03/2018 17:07:52
9,224,123.3,25/03/2018 15:43:00,28/03/2018 09:23:36
2,44,234.84,25/03/2018 16:24:00,27/03/2018 10:30:48
8,175,217.82,25/03/2018 17:05:00,28/03/2018 09:15:52
8,91,106.62,25/03/2018 19:08:00,27/03/2018 08:58:54
12,183,211.97,25/03/2018 19:49:00,28/03/2018 00:29:54
14,255,106.61,25/03/2018 21:11:00,27/03/2018 12:48:59
2,103,209.92,25/03/2018 21:52:00,27/03/2018 08:47:41
12,233,245.95,25/03/2018 22:33:00,26/03/2018 23:20:30
12,137,287.05,25/03/2018 23:14:00,27/03/2018 10:36:29
10,253,449.77,25/03/2018 23:55:00,27/03/2018 01:23:12
1,375,206.36,26/03/2018 01:04:00,27/03/2018 16:52:49
9,254,169.78,26/03/2018 01:36:00,27/03/2018 04:58:42
14,28,422.27,26/03/2018 02:08:00,28/03/2018 09:07:43
9,185,294.48,26/03/2018 02:40:00,27/03/2018 12:09:07
2,126,102.16,26/03/2018 03:12:00,27/03/2018 08:28:06
8,397,170.01,26/03/2018 04:16:00,27/03/2018 09:15:43
10,278,141.54,26/03/2018 04:48:00,27/03/2018 14:01:56
10,169,257.83,26/03/2018 05:20:00,28/03/2018 23:01:09
10,245,173.25,26/03/2018 05:52:00,27/03/2018 17:45:16
5,35,148.89,26/03/2018 06:24:00,27/03/2018 14:21:26
5,201,89.04,26/03/2018 06:56:00,28/03/2018 13:08:31
11,271,140,26/03/2018 09:04:00,27/03/2018 12:07:37
13,293,129.31,26/03/2018 09:36:00,29/03/2018 03:09:28
6,11,135.51,26/03/2018 10:08:00,28/03/2018 05:39:40
8,375,402.21,26/03/2018 10:40:00,27/03/2018 17:41:01
13,204,204.65,26/03/2018 11:44:00,29/03/2018 04:55:56
5,203,307.79,26/03/2018 12:48:00,29/03/2018 05:01:35
4,191,443.2,26/03/2018 13:20:00,28/03/2018 19:25:37
9,267,367.28,26/03/2018 13:52:00,29/03/2018 01:53:05
8,373,48.93,26/03/2018 14:24:00,27/03/2018 18:58:41
13,31,163.31,26/03/2018 14:56:00,29/03/2018 06:38:28
2,247,207.56,26/03/2018 17:04:00,28/03/2018 19:41:36
11,76,130.45,26/03/2018 17:36:00,28/03/2018 11:36:05
14,59,67.16,26/03/2018 18:08:00,27/03/2018 19:31:43
7,356,316.47,26/03/2018 18:40:00,28/03/2018 12:54:01
3,114,438.68,26/03/2018 19:12:00,28/03/2018 08:16:31
12,254,275.55,26/03/2018 19:44:00,28/03/2018 05:13:19
9,395,332.15,26/03/2018 21:20:00,29/03/2018 09:00:22
12,57,385.23,26/03/2018 21:52:00,29/03/2018 13:49:07
6,108,395.02,26/03/2018 22:24:00,29/03/2018 00:11:16
13,123,229.64,26/03/2018 22:56:00,29/03/2018 02:14:53
11,231,252.27,26/03/2018 23:28:00,29/03/2018 13:33:57
2,251,170.15,27/03/2018 00:32:00,29/03/2018 09:50:42
6,156,364.87,27/03/2018 01:04:00,29/03/2018 01:57:21
11,160,282.34,27/03/2018 01:36:00,28/03/2018 23:33:22
2,195,354.04,27/03/2018 02:08:00,29/03/2018 09:30:27
9,331,417.19,27/03/2018 02:40:00,28/03/2018 05:32:19
9,143,52.87,27/03/2018 03:44:00,29/03/2018 13:01:24
5,185,30.03,27/03/2018 04:16:00,29/03/2018 06:07:18
8,391,115.98,27/03/2018 04:48:00,29/03/2018 12:44:19
8,239,284.29,27/03/2018 05:20:00,28/03/2018 20:07:49
3,231,146.72,27/03/2018 05:52:00,29/03/2018 08:22:43
7,3,43.31,27/03/2018 06:24:00,29/03/2018 09:36:41
6,183,320.28,27/03/2018 07:28:00,29/03/2018 08:39:37
4,306,404.19,27/03/2018 08:00:00,29/03/2018 16:33:29
8,58,415.49,27/03/2018 08:32:00,29/03/2018 07:00:21
6,272,75.61,27/03/2018 09:04:00,29/03/2018 20:15:48
